CRASH,CRASH_COST,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,0,0,35,0,9,55423.66102,No,0,No,F,<High School,Blue Collar,63.82897172,Private,16260,4,SUV,no,0,0,No,0,4,Highly Urban/ Urban
0,0,2,44,3,12,47542.96078,No,187956.8714,Yes,M,High School,Blue Collar,19.15038358,Commercial,20380,4,Van,no,7039,1,No,3,1,Highly Urban/ Urban
0,0,0,52,1,11,35681.06546,Yes,0,No,F,High School,Blue Collar,27.70752456,Commercial,15210,3,SUV,no,0,0,No,1,6,Highly Urban/ Urban
0,0,0,54,0,16,49267.94517,No,209156.7132,Yes,M,Masters,Lawyer,19.96457051,Private,20570,10,Minivan,no,0,0,No,5,12,Highly Urban/ Urban
0,0,0,37,0,12,58561.39125,No,182366.9498,Yes,M,Masters,Lawyer,15.17015363,Private,5590,7,Minivan,yes,2942,3,No,3,20,Highly Urban/ Urban
1,4037,0,61,0,14,59689.67129,No,232226.724,Yes,F,PhD,Lawyer,44.1675148,Private,13570,10,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
0,0,0,54,0,15,103598.1567,No,308888.8078,Yes,F,Masters,Manager,15.75513203,Private,34170,7,Pickup,no,0,0,No,2,21,Highly Urban/ Urban
0,0,0,51,0,7,63265.41294,No,0,No,M,High School,Blue Collar,37.46857428,Private,17890,10,Minivan,no,0,0,No,0,1,Highly Rural
1,5216.14418,0,39,0,9,54959.95927,No,215876.1866,Yes,M,High School,Blue Collar,5,Commercial,10450,4,Pickup,no,0,0,No,2,5,Highly Urban/ Urban
0,0,0,49,0,11,60078.91651,No,194763.9517,Yes,F,Bachelors,Manager,32.74632084,Private,17310,6,Minivan,no,0,0,No,3,5,Highly Urban/ Urban
0,0,0,46,0,10,140919.4113,No,365825.974,Yes,F,Masters,Lawyer,49.24516131,Private,22700,13,Minivan,no,0,0,No,2,10,Highly Rural
0,0,0,53,0,13,114845.1243,No,351685.7947,Yes,F,Bachelors,Manager,54.39885719,Commercial,24930,6,Pickup,no,0,0,Yes,0,7,Highly Urban/ Urban
1,3737,0,51,0,0,0,No,0,Yes,M,High School,Student,33.60683364,Commercial,26580,7,Panel Truck,yes,5921,5,No,0,1,Highly Urban/ Urban
1,3351,0,54,0,6,52409.19696,No,212451.6493,No,M,Bachelors,Clerical,39.85346983,Private,12140,3,Pickup,yes,1986,4,No,2,7,Highly Urban/ Urban
0,0,0,48,0,8,81389.49917,No,247568.6679,Yes,F,Bachelors,Professional,47.65237036,Private,14440,10,SUV,no,0,0,No,0,11,Highly Urban/ Urban
0,0,0,48,0,12,118753.0769,No,325324.6859,Yes,M,Bachelors,Professional,46.92706389,Private,13380,6,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,52,0,14,94021.60328,No,273130.3933,Yes,F,Masters,Lawyer,12.94302342,Private,23260,10,Sports Car,no,0,0,No,4,15,Highly Urban/ Urban
1,4420,0,64,0,12,12290.73701,No,119620.5965,Yes,M,<High School,Clerical,33.3084817,Private,15280,1,SUV,no,6247,2,No,2,3,Highly Urban/ Urban
0,0,0,46,0,10,189105.9719,No,486941.788,No,F,PhD,Manager,5,Private,6100,1,SUV,no,32969,1,Yes,1,12,Highly Urban/ Urban
1,2829,0,36,0,11,907.3734169,No,0,Yes,M,<High School,Student,43.24727854,Private,8160,1,Pickup,no,5386,1,No,4,5,Highly Urban/ Urban
0,0,1,66,3,11,182270.4491,No,438521.1775,Yes,F,PhD,Doctor,8.614540412,Private,35810,1,Sports Car,no,0,0,No,1,17,Highly Urban/ Urban
0,0,0,40,0,10,78187.6253,No,242904.1686,No,F,Bachelors,Blue Collar,42.36000988,Commercial,40860,13,Pickup,no,0,0,No,0,9,Highly Urban/ Urban
0,0,0,46,0,11,56459.74518,No,199878.7746,Yes,F,Bachelors,Manager,5,Commercial,24120,6,Pickup,no,7688,4,No,3,7,Highly Urban/ Urban
0,0,0,53,1,10,37172.42762,Yes,195043.4291,No,F,High School,Blue Collar,5,Commercial,20960,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,33,0,12,22961.79497,No,0,No,M,High School,Blue Collar,26.78957969,Commercial,25380,6,Panel Truck,yes,0,0,No,0,5,Highly Urban/ Urban
0,0,0,55,0,6,65629.43392,No,252950.1598,Yes,F,Bachelors,Blue Collar,5,Commercial,22750,4,Minivan,no,0,0,No,0,3,Highly Urban/ Urban
0,0,0,46,0,0,0,No,0,Yes,F,High School,Student,5,Private,13420,1,SUV,no,0,0,Yes,2,12,Highly Urban/ Urban
1,2778,0,44,2,0,0,No,0,Yes,M,High School,Student,25.2302847,Private,15070,9,Minivan,yes,0,0,No,2,9,Highly Rural
0,0,0,47,0,10,29630.40285,No,137969.697,No,M,Bachelors,Professional,26.6220615,Commercial,20780,6,Van,yes,0,0,No,2,6,Highly Rural
0,0,0,42,2,13,118052.4342,Yes,0,No,F,Masters,Lawyer,29.98985753,Private,28930,7,Sports Car,no,2568,2,No,0,14,Highly Urban/ Urban
0,0,0,31,4,0,0,No,87889.22073,Yes,M,Masters,Home Maker,66.3209006,Private,7860,6,SUV,no,1105,2,No,2,15,Highly Rural
0,0,0,49,0,10,57714.0337,No,0,No,M,Bachelors,Manager,5,Commercial,21450,10,Van,yes,0,0,No,5,1,Highly Urban/ Urban
1,4487,0,38,4,14,40248.26086,No,166402.0851,Yes,M,High School,Blue Collar,27.1858014,Commercial,11520,1,Minivan,yes,0,0,No,1,9,Highly Urban/ Urban
1,4575,0,33,4,0,0,No,0,Yes,M,<High School,Student,5,Commercial,8700,4,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
1,8199,0,25,1,11,3355.181496,Yes,0,No,M,Bachelors,Student,27.14213873,Commercial,10060,4,Pickup,yes,0,0,No,0,5,Highly Urban/ Urban
1,7108,0,45,2,15,35441.47827,No,143568.6046,Yes,F,Masters,Lawyer,38.90349161,Private,6000,1,SUV,no,9611,2,No,6,15,Highly Urban/ Urban
0,0,0,60,0,12,32602.76258,No,0,No,M,PhD,Lawyer,37.63010013,Private,12840,1,Minivan,no,8294,4,No,0,15,Highly Urban/ Urban
0,0,0,48,0,10,49601.82467,No,196320.3888,Yes,M,High School,Clerical,9.57784585,Commercial,17030,13,Van,yes,0,0,No,0,1,Highly Rural
0,0,0,55,0,10,20046.47856,No,154672.0872,Yes,F,Masters,Manager,26.3515793,Private,39580,13,Minivan,no,0,0,No,0,20,Highly Urban/ Urban
0,0,0,52,0,10,61987.63316,No,209789.2577,Yes,F,Masters,Lawyer,24.14144711,Private,12900,4,SUV,no,0,0,No,0,23,Highly Urban/ Urban
0,0,0,46,0,13,43219.78289,No,204281.7059,Yes,F,Masters,Lawyer,28.37487252,Private,6100,1,SUV,no,2882,1,No,4,12,Highly Urban/ Urban
0,0,0,56,2,14,69098.19962,No,224599.9315,Yes,F,Bachelors,Professional,20.81628527,Private,11800,1,SUV,no,0,0,No,0,11,Highly Urban/ Urban
0,0,0,44,0,11,89782.0293,No,237927.1805,Yes,F,Masters,Lawyer,45.3732326,Private,10260,11,SUV,no,0,0,No,0,12,Highly Urban/ Urban
0,0,0,36,2,13,76844.85798,Yes,0,No,F,High School,Professional,33.90749088,Private,17420,6,Minivan,no,0,0,Yes,0,11,Highly Rural
0,0,0,50,0,12,78100.39417,No,239999.6412,Yes,M,Masters,Lawyer,27.83919412,Private,13380,25,Minivan,yes,0,0,No,0,15,Highly Urban/ Urban
1,4274,2,40,2,15,40015.33681,Yes,145020.5581,No,M,High School,Blue Collar,15.30971101,Commercial,25120,1,Panel Truck,no,0,0,No,2,1,Highly Urban/ Urban
0,0,0,53,0,14,62404.50192,No,225899.3956,Yes,M,High School,Professional,39.03199372,Private,11400,14,Pickup,yes,0,0,No,0,6,Highly Urban/ Urban
0,0,0,45,0,11,86810.15713,No,284565.2495,Yes,F,Bachelors,Professional,44.25768379,Private,17670,1,SUV,no,0,0,No,1,8,Highly Urban/ Urban
1,2953,0,44,0,0,0,No,115328.9655,Yes,F,High School,Home Maker,64.86732547,Private,5900,1,SUV,no,3218,1,No,7,7,Highly Urban/ Urban
0,0,0,43,0,0,0,No,0,No,F,High School,Home Maker,19.62141531,Private,1620,1,SUV,no,0,0,No,1,6,Highly Rural
0,0,0,48,0,0,0,No,100591.6408,No,F,Masters,Home Maker,19.88571257,Private,8470,6,Sports Car,no,21949,2,No,0,22,Highly Urban/ Urban
0,0,0,36,1,13,40833.58575,No,205129.6628,Yes,F,High School,Blue Collar,48.06717624,Private,10080,3,Sports Car,no,0,0,Yes,0,1,Highly Rural
0,0,0,40,0,14,79281.56174,No,203515.7218,Yes,F,Bachelors,Professional,26.56237183,Private,21350,6,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,46,0,12,38392.33834,No,210038.6057,Yes,M,<High School,Blue Collar,51.94840627,Private,9940,4,Pickup,yes,5629,1,No,2,1,Highly Urban/ Urban
1,5499,0,39,0,11,23919.17717,No,0,No,F,<High School,Clerical,28.98250113,Private,5400,6,Sports Car,no,4031,1,No,4,6,Highly Urban/ Urban
0,0,0,39,2,13,79484.48354,No,239903.5493,Yes,F,Bachelors,Blue Collar,19.19633078,Commercial,5400,1,SUV,no,0,0,No,2,4,Highly Rural
0,0,0,48,0,15,77039.34597,No,0,No,F,Masters,Manager,24.8330775,Private,9200,6,SUV,no,0,0,No,0,13,Highly Urban/ Urban
0,0,0,61,0,0,0,No,0,No,F,<High School,Student,62.37286361,Private,16430,6,SUV,no,3106,1,No,6,7,Highly Rural
0,0,0,44,0,0,0,No,0,No,F,Masters,Home Maker,21.07513093,Private,16560,6,Minivan,no,0,0,No,2,12,Highly Urban/ Urban
0,0,0,61,0,13,41348.54548,No,215204.9615,Yes,F,High School,Blue Collar,56.29412178,Commercial,14460,9,Sports Car,no,0,0,No,0,3,Highly Rural
0,0,0,52,0,14,40555.80862,No,190085.9913,Yes,M,High School,Clerical,29.82940192,Commercial,11860,1,Pickup,yes,0,0,No,2,9,Highly Rural
0,0,0,49,0,13,56867.72665,No,0,No,M,Bachelors,Professional,5,Private,13950,11,Minivan,yes,0,0,No,0,11,Highly Urban/ Urban
1,5626,2,44,2,13,111701.1739,No,303430.2999,Yes,F,Bachelors,Manager,31.52222463,Private,16370,1,Sports Car,no,4873,2,No,1,7,Highly Urban/ Urban
1,2217,0,50,0,9,71543.97433,No,0,No,M,High School,Blue Collar,35.57270294,Commercial,29900,4,Panel Truck,yes,10768,3,No,0,9,Highly Urban/ Urban
0,0,0,62,0,14,96414.64453,No,290329.3165,Yes,M,PhD,Doctor,5,Private,7700,7,Minivan,yes,0,0,No,1,19,Highly Urban/ Urban
0,0,0,48,0,15,185747.3377,No,449553.3379,Yes,F,PhD,Home Maker,11.8032695,Private,40260,4,Van,no,0,0,No,0,20,Highly Urban/ Urban
0,0,0,55,0,11,54276.05863,No,190353.9851,Yes,M,High School,Manager,27.83422656,Commercial,23470,4,Panel Truck,yes,0,0,No,3,11,Highly Urban/ Urban
1,3585,0,44,0,12,29914.19744,No,0,No,F,High School,Blue Collar,40.87456466,Commercial,5900,3,Sports Car,no,0,0,No,1,1,Highly Rural
0,0,0,57,0,14,135360.7728,No,390682.1355,Yes,M,Masters,Lawyer,40.88058833,Private,15040,4,Minivan,no,0,0,No,1,10,Highly Rural
0,0,1,42,1,9,34560.09612,No,119625.9808,Yes,M,<High School,Clerical,36.10796022,Private,21040,10,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban
1,5800,1,40,2,7,82565.37196,Yes,0,No,M,Bachelors,Professional,13.74231438,Commercial,26440,6,Panel Truck,yes,3699,3,No,0,18,Highly Urban/ Urban
0,0,0,48,0,12,47747.97051,No,154668.5118,Yes,F,High School,Manager,45.28606024,Private,11070,1,SUV,no,23937,5,Yes,0,1,Highly Urban/ Urban
0,0,0,38,3,12,107958.3189,Yes,273174.275,No,F,Bachelors,Professional,11.41675235,Private,24270,11,SUV,no,0,0,No,1,11,Highly Urban/ Urban
0,0,0,39,2,12,52051.84797,Yes,0,No,F,Bachelors,Manager,41.56789598,Private,12690,1,SUV,no,0,0,No,1,12,Highly Urban/ Urban
0,0,0,46,0,3,116667.9956,No,0,No,F,Masters,Professional,29.99631642,Private,31180,7,Pickup,no,0,0,No,1,12,Highly Urban/ Urban
0,0,0,36,0,12,30883.8675,No,184655.8601,Yes,F,High School,Clerical,23.46941896,Private,11090,1,Sports Car,no,0,0,No,3,1,Highly Rural
0,0,0,33,1,11,56404.60797,No,137033.9855,Yes,F,High School,Manager,32.11388972,Private,29200,1,Pickup,no,21805,1,Yes,2,5,Highly Urban/ Urban
0,0,1,41,1,14,57073.335,No,230870.4972,Yes,F,High School,Professional,37.63619312,Private,18260,4,Sports Car,no,0,0,No,1,1,Highly Urban/ Urban
0,0,0,21,2,6,5410.609136,No,0,Yes,M,<High School,Student,22.82993535,Private,15130,1,Minivan,no,0,0,No,6,1,Highly Rural
0,0,2,39,2,12,97598.0409,No,275282.4892,Yes,F,PhD,Lawyer,5,Private,36610,4,Van,no,0,0,Yes,0,13,Highly Urban/ Urban
1,4790,0,29,1,14,51724.06385,No,148689.3081,Yes,M,High School,Professional,44.7915027,Commercial,10330,7,Pickup,no,0,0,Yes,2,1,Highly Urban/ Urban
1,1315,0,49,0,9,82536.12765,No,238959.3029,No,F,Masters,Lawyer,30.44317459,Private,7350,3,Sports Car,no,46105,1,Yes,2,7,Highly Urban/ Urban
0,0,0,46,0,7,8588.364415,No,119058.0657,Yes,F,Masters,Home Maker,58.18857795,Private,19600,13,Minivan,yes,0,0,No,1,10,Highly Rural
1,2365,0,57,0,9,97058.52435,No,311131.2836,Yes,F,High School,Professional,29.51580976,Private,15050,6,SUV,no,6713,3,No,0,1,Highly Rural
0,0,0,46,0,13,61673.88911,No,0,No,M,Bachelors,Manager,16.08977306,Private,12270,4,Minivan,yes,0,0,No,0,10,Highly Urban/ Urban
1,2149,0,40,1,0,0,Yes,0,No,F,Masters,Home Maker,31.53779797,Private,2750,3,SUV,no,39401,3,Yes,1,10,Highly Urban/ Urban
1,3527,0,33,1,13,49120.50119,Yes,222341.574,No,M,High School,Professional,30.56717141,Commercial,12170,4,Pickup,no,3055,2,No,7,8,Highly Rural
0,0,0,53,1,10,39922.60008,Yes,190523.2114,No,F,High School,Blue Collar,43.77462815,Commercial,1500,7,Sports Car,no,3011,2,No,3,1,Highly Urban/ Urban
0,0,0,48,0,12,55378.11616,No,173998.3402,Yes,M,High School,Blue Collar,43.59642811,Commercial,14610,1,Minivan,yes,0,0,No,0,9,Highly Rural
1,3620,0,48,0,0,0,No,0,No,F,Bachelors,Home Maker,24.13981877,Private,1500,9,Sports Car,no,8567,2,No,9,8,Highly Urban/ Urban
1,5563,0,39,0,10,116246.9307,No,0,No,M,Bachelors,Blue Collar,24.98487011,Commercial,21380,1,Van,no,0,0,No,0,8,Highly Urban/ Urban
0,0,0,32,1,13,75512.46867,Yes,0,No,F,High School,Manager,8.051008682,Private,20760,4,SUV,no,0,0,Yes,2,6,Highly Urban/ Urban
0,0,0,50,0,5,45070.15878,No,171264.5698,Yes,F,<High School,Blue Collar,34.19454129,Private,22240,1,Pickup,no,0,0,No,1,1,Highly Urban/ Urban
1,4212,0,41,0,13,39054.75577,No,173444.1769,Yes,M,<High School,Blue Collar,81.26863678,Commercial,26020,4,Panel Truck,no,1044,2,No,5,5,Highly Urban/ Urban
0,0,0,36,3,14,27012.15931,No,127688.7184,Yes,F,High School,Clerical,30.27326168,Private,12410,1,SUV,no,0,0,No,0,9,Highly Rural
0,0,0,35,1,12,67075.12727,No,216740.4077,Yes,M,Bachelors,Manager,7.250290293,Commercial,28680,1,Panel Truck,no,0,0,No,0,16,Highly Urban/ Urban
0,0,0,56,0,12,137180.7626,No,392070.3485,Yes,F,Bachelors,Professional,46.89848019,Private,40260,4,SUV,no,0,0,No,1,7,Highly Rural
0,0,0,46,0,7,85559.06239,No,285506.3084,Yes,M,Bachelors,Professional,18.16586241,Private,15190,14,Minivan,yes,0,0,No,2,9,Highly Rural
0,0,0,53,0,12,45431.88449,No,182320.1833,Yes,M,Bachelors,Clerical,26.59697618,Private,14560,1,Minivan,no,5465,1,No,4,16,Highly Urban/ Urban
0,0,0,47,0,11,32916.46728,No,0,No,M,<High School,Clerical,34.36652789,Private,5640,1,Pickup,yes,0,0,No,0,1,Highly Rural
0,0,0,38,0,0,0,No,72863.67682,Yes,F,High School,Home Maker,50.54240555,Private,22740,4,SUV,no,7171,2,No,0,9,Highly Urban/ Urban
0,0,0,51,0,9,94560.83105,No,250521.0201,No,M,Masters,Lawyer,23.69579793,Private,21710,4,Van,yes,679,3,No,4,17,Highly Urban/ Urban
0,0,0,55,0,14,37929.77271,No,190512.5788,Yes,M,Bachelors,Manager,51.27792642,Private,10790,12,Pickup,no,0,0,No,0,10,Highly Urban/ Urban
1,2663,0,50,0,0,0,No,122287.1529,Yes,M,<High School,Student,65.59839144,Private,1500,1,Minivan,yes,0,0,No,0,1,Highly Rural
0,0,0,31,1,12,22654.14814,Yes,0,No,F,<High School,Blue Collar,38.28657015,Private,13330,1,SUV,no,0,0,Yes,2,6,Highly Urban/ Urban
0,0,0,46,0,15,62564.57441,No,188188.9244,Yes,M,High School,Blue Collar,34.65002897,Commercial,14450,7,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
0,0,0,48,0,9,72838.46642,No,204779.905,Yes,M,Bachelors,Blue Collar,49.46084134,Commercial,13580,1,Minivan,no,0,0,No,1,1,Highly Rural
0,0,0,46,0,13,5014.92567,No,105811.2333,Yes,M,<High School,Blue Collar,44.7546603,Private,2690,1,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
1,2546,0,22,0,7,12300.87352,No,0,No,F,Bachelors,Blue Collar,49.16965042,Commercial,8770,6,Sports Car,yes,9232,3,No,11,14,Highly Urban/ Urban
0,0,0,42,0,11,36863.55728,No,104135.5727,Yes,F,High School,Clerical,29.01489096,Private,5700,6,SUV,no,5930,1,No,0,1,Highly Urban/ Urban
0,0,0,44,0,9,138441.8294,No,0,No,F,Masters,Lawyer,30.58730716,Private,19740,10,Pickup,no,0,0,No,0,12,Highly Urban/ Urban
0,0,0,42,3,16,39636.1506,No,161117.286,Yes,F,<High School,Blue Collar,56.39025537,Commercial,26550,9,Pickup,no,0,0,No,2,5,Highly Urban/ Urban
1,1125,0,55,0,10,54877.49292,No,0,No,M,Bachelors,Clerical,37.30384807,Commercial,42170,6,Panel Truck,yes,0,0,Yes,0,8,Highly Urban/ Urban
1,5423,0,35,3,9,63364.36128,Yes,0,No,M,Masters,Professional,68.57899859,Commercial,23330,1,Panel Truck,yes,0,0,No,0,16,Highly Urban/ Urban
0,0,0,54,0,0,0,No,91743.88463,Yes,F,Masters,Home Maker,23.15167144,Private,6900,4,Sports Car,no,12271,4,No,2,13,Highly Urban/ Urban
0,0,0,66,0,17,102484.9848,No,345448.5325,Yes,M,Masters,Manager,40.17007583,Private,17610,4,SUV,yes,1194,3,No,1,12,Highly Urban/ Urban
0,0,0,46,0,7,79248.61609,No,269115.9341,Yes,M,Bachelors,Blue Collar,23.93870954,Commercial,14020,4,Minivan,no,0,0,No,0,12,Highly Rural
1,2394,0,31,3,10,26605.84238,Yes,0,No,F,High School,Student,27.48466961,Commercial,10890,1,SUV,no,4044,2,No,0,9,Highly Urban/ Urban
0,0,0,45,0,10,50352.42153,No,201404.046,Yes,F,Bachelors,Home Maker,15.69767922,Private,11040,7,SUV,no,0,0,No,0,15,Highly Urban/ Urban
0,0,0,31,0,9,73726.53261,No,0,No,M,Bachelors,Professional,31.05923427,Commercial,19210,6,Van,no,0,0,No,4,7,Highly Urban/ Urban
0,0,0,32,0,0,0,No,0,Yes,M,<High School,Student,22.10652192,Private,9050,1,Pickup,no,10152,2,No,5,1,Highly Urban/ Urban
0,0,0,43,0,13,42768.19057,No,183793.0241,Yes,M,Bachelors,Manager,32.30515538,Private,10080,1,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
0,0,0,48,0,7,22361.91463,No,127087.0282,Yes,M,<High School,Clerical,39.34392423,Private,27160,3,Minivan,yes,22906,1,Yes,0,1,Highly Urban/ Urban
0,0,0,54,0,15,52105.20948,No,196481.3944,Yes,F,Masters,Lawyer,39.57381279,Private,21430,1,SUV,no,0,0,No,0,14,Highly Urban/ Urban
0,0,0,26,2,11,21442.92402,No,116421.4805,Yes,M,<High School,Clerical,33.1310619,Private,6240,1,Minivan,no,0,0,No,0,1,Highly Rural
0,0,0,61,0,15,85553.8748,No,272542.2568,Yes,M,Masters,Lawyer,43.08172902,Private,19870,1,SUV,yes,0,0,No,0,15,Highly Urban/ Urban
0,0,0,55,0,6,86545.75385,No,329062.3296,Yes,M,Masters,Lawyer,6.488533736,Private,15960,4,Minivan,yes,0,0,No,3,18,Highly Urban/ Urban
0,0,0,40,3,13,120602.5983,Yes,0,No,M,PhD,Doctor,15.69631269,Private,17560,10,Van,no,0,0,No,0,13,Highly Urban/ Urban
1,7369,0,60,0,13,60431.94688,No,235069.8914,Yes,M,Bachelors,Professional,34.89535382,Private,18560,1,Minivan,yes,0,0,No,0,10,Highly Rural
0,0,0,55,0,6,38321.76814,No,149578.2355,Yes,F,Bachelors,Manager,5,Private,15590,1,Minivan,no,0,0,Yes,0,14,Highly Urban/ Urban
0,0,0,51,0,13,32570.33375,No,158054.7508,Yes,M,Bachelors,Clerical,17.03872514,Commercial,9860,9,Pickup,yes,5533,1,No,6,9,Highly Urban/ Urban
0,0,0,35,0,12,101955.9671,No,284104.441,Yes,F,Bachelors,Blue Collar,45.16194731,Commercial,28160,10,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,43,1,14,23215.43617,No,80406.09151,Yes,F,High School,Home Maker,33.2359166,Commercial,16530,4,Minivan,no,0,0,No,2,6,Highly Rural
1,11212.86862,0,26,0,9,24722.20142,No,0,No,F,<High School,Clerical,28.40651659,Private,9420,6,SUV,no,0,0,No,1,4,Highly Urban/ Urban
1,6880,1,38,2,12,14320.17226,Yes,77724.69073,No,F,High School,Home Maker,25.94379838,Private,23950,1,Minivan,no,3718,1,No,0,4,Highly Urban/ Urban
0,0,0,41,0,13,96886.38455,No,256415.7619,Yes,F,Bachelors,Professional,12.93474452,Private,15290,1,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
0,0,1,38,2,0,0,No,0,Yes,F,High School,Student,24.08050914,Commercial,10560,1,SUV,no,0,0,No,0,7,Highly Urban/ Urban
0,0,0,46,0,10,70840.45267,No,0,No,M,Bachelors,Professional,32.42004784,Private,13180,3,Minivan,no,0,0,Yes,0,1,Highly Urban/ Urban
1,4287,0,62,0,14,67112.08726,No,238759.1337,Yes,F,Bachelors,Professional,32.37895031,Private,18300,1,Sports Car,no,8363,1,No,7,1,Highly Urban/ Urban
0,0,0,41,0,12,36448.87222,No,0,Yes,M,High School,Student,37.02031008,Private,17900,6,Minivan,yes,0,0,No,0,1,Highly Rural
0,0,0,49,0,11,138942.1922,No,0,No,M,Masters,Lawyer,37.03673983,Private,18920,11,Van,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,42,0,13,77737.19135,No,238724.4489,Yes,F,Bachelors,Manager,26.84212027,Private,22800,1,Minivan,no,0,0,No,2,11,Highly Urban/ Urban
0,0,0,54,0,0,0,No,109280.0758,Yes,F,High School,Home Maker,12.72016935,Private,7140,11,Sports Car,no,0,0,No,0,1,Highly Rural
0,0,1,38,2,11,50718.31097,Yes,0,No,F,<High School,Clerical,50.87606992,Private,14230,1,SUV,no,3649,1,No,5,5,Highly Rural
0,0,0,38,0,11,58820.32454,No,181914.5204,Yes,F,Bachelors,Clerical,55.41576186,Private,19690,21,Pickup,no,4528,2,No,0,10,Highly Urban/ Urban
0,0,2,44,3,14,47230.78976,No,168478.3117,Yes,F,High School,Clerical,30.66937964,Private,18170,17,Pickup,no,0,0,No,0,10,Highly Urban/ Urban
0,0,0,32,2,13,14743.9867,No,0,Yes,F,Bachelors,Student,26.55791506,Private,14930,3,SUV,no,613,2,No,5,7,Highly Urban/ Urban
1,56399.75387,0,44,2,15,16352.02931,No,134163.6382,Yes,F,High School,Home Maker,36.79485539,Private,9760,1,SUV,no,2316,1,No,0,1,Highly Urban/ Urban
0,0,0,30,1,9,77156.4321,Yes,0,No,F,Bachelors,Clerical,28.11519911,Private,11430,9,SUV,no,11295,3,No,6,1,Highly Rural
1,10689.69917,0,45,2,15,20652.9753,No,140293.8129,Yes,F,<High School,Clerical,23.70871952,Commercial,20720,1,Pickup,no,0,0,No,0,6,Highly Urban/ Urban
0,0,0,33,5,18,4561.775586,No,55632.17457,Yes,M,High School,Student,7.564633474,Commercial,9650,7,Pickup,yes,0,0,No,4,9,Highly Urban/ Urban
0,0,0,44,0,11,29929.34471,No,124755.6057,No,M,High School,Professional,41.30091202,Private,15320,4,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,49,0,13,104690.5598,No,271131.5344,No,M,Bachelors,Professional,13.99808657,Commercial,30260,7,Panel Truck,yes,22813,1,Yes,7,1,Highly Urban/ Urban
1,934,0,52,0,11,70197.54773,No,239210.4655,Yes,M,Bachelors,Blue Collar,41.13333688,Commercial,37810,6,Panel Truck,no,0,0,Yes,0,9,Highly Urban/ Urban
0,0,0,54,0,15,50645.93916,No,222418.9642,Yes,F,PhD,Home Maker,40.32701913,Private,32100,6,Van,no,0,0,No,0,16,Highly Rural
0,0,0,50,0,8,69029.91051,No,196452.1288,Yes,F,High School,Blue Collar,9.748819335,Commercial,35450,6,SUV,no,764,3,No,0,1,Highly Urban/ Urban
0,0,0,45,0,8,38631.71513,No,187532.2031,Yes,F,High School,Blue Collar,34.8233987,Commercial,25340,4,Minivan,no,0,0,No,0,1,Highly Rural
1,1841,2,39,2,11,30289.54358,No,134575.6423,Yes,F,<High School,Blue Collar,20.11064606,Commercial,18270,3,Pickup,no,2787,3,No,3,1,Highly Urban/ Urban
0,0,0,47,0,15,57446.40845,No,205309.7935,Yes,M,High School,Professional,29.84732504,Private,12120,4,Pickup,no,0,0,No,2,7,Highly Urban/ Urban
0,0,0,33,0,8,102980.9368,No,302779.2682,Yes,M,High School,Professional,29.1323569,Private,16680,1,Van,yes,0,0,No,0,11,Highly Rural
0,0,0,38,0,11,72900.89976,No,243300.4673,No,F,Bachelors,Professional,28.33449509,Private,15200,4,SUV,no,1310,3,No,5,4,Highly Urban/ Urban
1,5324,0,47,0,15,57446.40845,No,205309.7935,Yes,M,High School,Professional,29.84732504,Commercial,25090,4,Panel Truck,no,0,0,No,1,7,Highly Urban/ Urban
0,0,0,65,0,14,56512.56139,No,189267.7349,Yes,F,Masters,Lawyer,42.14923045,Private,15360,10,Sports Car,no,5229,1,No,4,25,Highly Urban/ Urban
0,0,0,48,0,10,20551.02932,No,88079.56401,No,M,Masters,Lawyer,39.77146578,Private,14150,3,Minivan,yes,4939,3,No,2,17,Highly Urban/ Urban
1,4913,0,38,2,0,0,Yes,93227.97551,No,F,<High School,Home Maker,50.67135622,Private,9750,8,SUV,no,11093,3,No,7,1,Highly Urban/ Urban
0,0,0,40,0,9,83000.38886,No,248948.7763,Yes,F,Masters,Lawyer,30.48898756,Private,21880,1,SUV,no,0,0,No,0,15,Highly Urban/ Urban
1,4495,0,36,0,8,131766.4112,No,0,No,M,PhD,Manager,45.28705235,Private,13950,4,Minivan,yes,0,0,No,0,11,Highly Urban/ Urban
